dataset,round,method,train_time,adj_r2,rmse,mae
feats10_snr10_N10000,0,torch_optimized,17.439312748610973,0.8774537662885153,0.8494873642921448,0.6747724413871765
feats10_snr10_N10000,1,torch_optimized,13.438337676227093,0.8857374827041988,0.8266420364379883,0.6600159406661987
feats10_snr10_N10000,2,torch_optimized,27.95138492435217,0.8812874286052848,0.8349854350090027,0.6613768935203552
feats10_snr10_N10000,3,torch_optimized,11.972099831327796,0.8679473801805405,0.8780510425567627,0.6967098116874695
feats10_snr10_N10000,4,torch_optimized,21.56254106014967,0.88237128180042,0.8271158933639526,0.6566006541252136
feats10_snr10_N10000,5,torch_optimized,11.991367349401116,0.8884135068651193,0.8174253106117249,0.6515182256698608
feats10_snr10_N10000,6,torch_optimized,14.5239422544837,0.8499466605936118,0.9525792598724365,0.7584989070892334
feats10_snr10_N10000,7,torch_optimized,16.55066908337176,0.8787600492324275,0.8400757312774658,0.6692776083946228
feats10_snr10_N10000,8,torch_optimized,19.532412201166153,0.8753816501136215,0.8537094593048096,0.6721934676170349
feats10_snr10_N10000,9,torch_optimized,18.547766828909516,0.8803425050371019,0.8378071188926697,0.6632441878318787
feats10_snr10_N100000,0,torch_optimized,206.50771771371365,0.901920497023689,1.0968220233917236,0.8738903999328613
feats10_snr10_N100000,1,torch_optimized,289.54972892068326,0.8973102471945098,1.1243655681610107,0.894896388053894
feats10_snr10_N100000,2,torch_optimized,187.900948273018,0.8906558293666723,1.154919147491455,0.9227603673934937
feats10_snr10_N100000,3,torch_optimized,187.28229037486017,0.8925918685327175,1.1468822956085205,0.9134489893913269
feats10_snr10_N100000,4,torch_optimized,242.2128235641867,0.9019052562017777,1.0980390310287476,0.874653697013855
feats10_snr10_N100000,5,torch_optimized,268.50803731940687,0.8987816883215771,1.114923119544983,0.8896009922027588
feats10_snr10_N100000,6,torch_optimized,472.3553959801793,0.902213969621645,1.0961785316467285,0.8737878203392029
feats10_snr10_N100000,7,torch_optimized,288.51663765124977,0.9003514998584103,1.1015160083770752,0.8781378865242004
feats10_snr10_N100000,8,torch_optimized,221.06757187843323,0.9025456077608361,1.0902217626571655,0.8697951436042786
feats10_snr10_N100000,9,torch_optimized,165.92072746157646,0.8972819563877902,1.1220967769622803,0.8942481279373169
feats10_snr10_N500000,0,torch_optimized,1499.5673517342657,0.8958280535298352,1.023254632949829,0.8138794302940369
feats10_snr10_N500000,1,torch_optimized,1748.7462059818208,0.9027130797609978,0.9890678524971008,0.7886333465576172
feats10_snr10_N500000,2,torch_optimized,2139.0556021984667,0.8977502635902572,1.0153216123580933,0.8091939091682434
feats10_snr10_N500000,3,torch_optimized,920.5651700869203,0.8951726469371247,1.0276334285736084,0.8194962739944458
feats10_snr10_N500000,4,torch_optimized,1294.6871122401208,0.8908101710877425,1.0473352670669556,0.8337448835372925
feats10_snr10_N500000,5,torch_optimized,831.6707365717739,0.8954536838140542,1.0262730121612549,0.8176331520080566
feats10_snr10_N500000,6,torch_optimized,1164.7432938814163,0.8998760168202353,1.0032004117965698,0.8006826639175415
feats10_snr10_N500000,7,torch_optimized,1408.0175383724272,0.8982127463138371,1.013395071029663,0.8085394501686096
feats10_snr10_N500000,8,torch_optimized,2175.431390674785,0.9012291364175684,0.9971330165863037,0.7959327697753906
feats10_snr10_N500000,9,torch_optimized,678.9747546520084,0.89028320342658,1.0514123439788818,0.8382187485694885
feats10_snr3_N10000,0,torch_optimized,16.300623636692762,0.7000503195615408,1.5929206609725952,1.2734780311584473
feats10_snr3_N10000,1,torch_optimized,16.190178802236915,0.6579915173730755,1.6814322471618652,1.3360830545425415
feats10_snr3_N10000,2,torch_optimized,13.278460392728448,0.7071152713244697,1.575143575668335,1.2587321996688843
feats10_snr3_N10000,3,torch_optimized,10.374830294400454,0.6957209179836275,1.5904695987701416,1.264144778251648
feats10_snr3_N10000,4,torch_optimized,16.90855937078595,0.7122134219555534,1.5612578392028809,1.2399171590805054
feats10_snr3_N10000,5,torch_optimized,11.303271681070328,0.7034920281467425,1.5845186710357666,1.262303113937378
feats10_snr3_N10000,6,torch_optimized,13.771115466952324,0.6878021335293258,1.6230732202529907,1.2923592329025269
feats10_snr3_N10000,7,torch_optimized,18.307426195591688,0.7014951762457926,1.5921361446380615,1.2685425281524658
feats10_snr3_N10000,8,torch_optimized,18.36381778679788,0.6962738845868275,1.5900630950927734,1.2563005685806274
feats10_snr3_N10000,9,torch_optimized,16.34831270761788,0.6903596614352241,1.6112849712371826,1.2903199195861816
feats10_snr3_N100000,0,torch_optimized,236.56372362561524,0.7345768348326299,1.8559319972991943,1.4790698289871216
feats10_snr3_N100000,1,torch_optimized,125.7387710865587,0.702621355840088,1.9447506666183472,1.5541927814483643
feats10_snr3_N100000,2,torch_optimized,197.1692757345736,0.7144644952402714,1.909233808517456,1.5241272449493408
feats10_snr3_N100000,3,torch_optimized,233.6167204193771,0.7357888779231423,1.8458563089370728,1.4730587005615234
feats10_snr3_N100000,4,torch_optimized,199.3885335791856,0.7353039270981755,1.835503339767456,1.4651213884353638
feats10_snr3_N100000,5,torch_optimized,731.120130976662,0.7327277001054671,1.8449279069900513,1.4718079566955566
feats10_snr3_N100000,6,torch_optimized,240.30773708038032,0.7290995589574183,1.8586339950561523,1.4835069179534912
feats10_snr3_N100000,7,torch_optimized,173.63577764295042,0.7226669730428346,1.8753032684326172,1.49422025680542
feats10_snr3_N100000,8,torch_optimized,220.73232156597078,0.7366417084043114,1.8333559036254883,1.4613733291625977
feats10_snr3_N100000,9,torch_optimized,177.61177653819323,0.7286018945320443,1.8636971712112427,1.4850870370864868
feats10_snr3_N500000,0,torch_optimized,852.7650093324482,0.7360220784308615,1.0956754684448242,0.8739972114562988
feats10_snr3_N500000,1,torch_optimized,819.8388903066516,0.7290315324740917,1.1092476844787598,0.8843756318092346
feats10_snr3_N500000,2,torch_optimized,1189.6993462834507,0.7239746864284742,1.1178761720657349,0.8911498188972473
feats10_snr3_N500000,3,torch_optimized,1280.89301324822,0.7189251351325829,1.1297481060028076,0.9009969234466553
feats10_snr3_N500000,4,torch_optimized,818.0049331244081,0.7313351984206726,1.1053059101104736,0.8811420202255249
feats10_snr3_N500000,5,torch_optimized,1300.9939784631133,0.7289650897332143,1.1093310117721558,0.8849467039108276
feats10_snr3_N500000,6,torch_optimized,1320.810656638816,0.7195995210033578,1.1290802955627441,0.8996917605400085
feats10_snr3_N500000,7,torch_optimized,1504.6274995431304,0.7314728904104886,1.1055797338485718,0.8819573521614075
feats10_snr3_N500000,8,torch_optimized,1503.3417604062706,0.7216138133220322,1.123391032218933,0.8961690068244934
feats10_snr3_N500000,9,torch_optimized,2002.5045538507402,0.7359913979754988,1.0946487188339233,0.873041570186615
feats20_snr10_N10000,0,torch_optimized,13.59233039803803,0.8543097352363515,1.9363375902175903,1.5303109884262085
feats20_snr10_N10000,1,torch_optimized,14.51743365637958,0.8714910088194424,1.8237545490264893,1.4419054985046387
feats20_snr10_N10000,2,torch_optimized,13.37568481080234,0.8701824339536092,1.8354445695877075,1.46750807762146
feats20_snr10_N10000,3,torch_optimized,17.670677302405238,0.8615625587379601,1.9087035655975342,1.5043140649795532
feats20_snr10_N10000,4,torch_optimized,14.450541509315372,0.8556722755776548,1.9146244525909424,1.4961280822753906
feats20_snr10_N10000,5,torch_optimized,11.3619703669101,0.848062584287381,2.0055198669433594,1.591172695159912
feats20_snr10_N10000,6,torch_optimized,13.081336613744497,0.8597215802251266,1.9372398853302002,1.5303817987442017
feats20_snr10_N10000,7,torch_optimized,13.48262283205986,0.8621901214584755,1.886796236038208,1.4993966817855835
feats20_snr10_N10000,8,torch_optimized,11.957005666568875,0.8547050730908199,1.9595493078231812,1.5488483905792236
feats20_snr10_N10000,9,torch_optimized,12.460317429155111,0.8662917077182729,1.8489556312561035,1.4770680665969849
feats20_snr10_N100000,0,torch_optimized,239.6908559575677,0.8950049507431227,1.471737027168274,1.1704483032226562
feats20_snr10_N100000,1,torch_optimized,135.90562044270337,0.873228915743967,1.609247088432312,1.2792494297027588
feats20_snr10_N100000,2,torch_optimized,459.0995807237923,0.8949596880706698,1.464433193206787,1.1662588119506836
feats20_snr10_N100000,3,torch_optimized,234.06218577548862,0.8794963565087199,1.5762429237365723,1.2559220790863037
feats20_snr10_N100000,4,torch_optimized,256.7526148650795,0.8799771184655769,1.563286542892456,1.2423651218414307
