dataset,round,method,train_time,adj_r2,rmse,mae
feats10_snr10_N10000,0,torch_optimized,2.375576611608267,0.8847663238653705,0.8237522840499878,0.6572287678718567
feats10_snr10_N10000,1,torch_optimized,2.4661111906170845,0.886097045593169,0.8253403902053833,0.6573096513748169
feats10_snr10_N10000,2,torch_optimized,2.401836635544896,0.8846041660762805,0.8232384324073792,0.658358097076416
feats10_snr10_N10000,3,torch_optimized,1.5304989907890558,0.8881301278039654,0.8081701993942261,0.6473920941352844
feats10_snr10_N10000,4,torch_optimized,2.330104149878025,0.8769192485541812,0.8460670113563538,0.6729126572608948
feats10_snr10_N10000,5,torch_optimized,1.5414715949445963,0.8929907041884472,0.8004845976829529,0.6409710645675659
feats10_snr10_N10000,6,torch_optimized,1.6608058623969555,0.8931648665745535,0.8037765622138977,0.6422497034072876
feats10_snr10_N10000,7,torch_optimized,2.0233705155551434,0.8825787423339692,0.8267399072647095,0.6577960848808289
feats10_snr10_N10000,8,torch_optimized,1.4138177335262299,0.8813000880519313,0.8331904411315918,0.662004828453064
feats10_snr10_N10000,9,torch_optimized,2.097010036930442,0.8799612052057767,0.8391409516334534,0.6690433025360107
feats10_snr10_N100000,0,torch_optimized,38.89732283167541,0.9062274903637717,1.0724691152572632,0.8552143573760986
feats10_snr10_N100000,1,torch_optimized,29.16926136612892,0.9042372717932586,1.0857809782028198,0.8646656274795532
feats10_snr10_N100000,2,torch_optimized,26.24312080256641,0.903703266070696,1.0838258266448975,0.865460216999054
feats10_snr10_N100000,3,torch_optimized,14.029442032799125,0.8978566013113446,1.1184213161468506,0.8912568688392639
feats10_snr10_N100000,4,torch_optimized,42.598436910659075,0.9055825069523595,1.0772615671157837,0.8589581251144409
feats10_snr10_N100000,5,torch_optimized,30.45542823150754,0.9049106827681743,1.080640435218811,0.8629305958747864
feats10_snr10_N100000,6,torch_optimized,15.767328629270196,0.9043218967699427,1.0842993259429932,0.8648641109466553
feats10_snr10_N100000,7,torch_optimized,24.844092776998878,0.9043019842453998,1.079460859298706,0.8600766658782959
feats10_snr10_N100000,8,torch_optimized,40.56085631251335,0.9001930442707656,1.1033023595809937,0.8802609443664551
feats10_snr10_N100000,9,torch_optimized,39.42305197939277,0.9031953613647528,1.089318871498108,0.869418740272522
feats10_snr10_N500000,0,torch_optimized,110.46023469045758,0.9053626672032777,0.975303053855896,0.7780734300613403
feats10_snr10_N500000,1,torch_optimized,99.85607517324388,0.9053243509913954,0.9757039546966553,0.7785815596580505
feats10_snr10_N500000,2,torch_optimized,181.4235058426857,0.906963981436555,0.9684966206550598,0.7726958990097046
feats10_snr10_N500000,3,torch_optimized,274.33363076113164,0.9075649057964363,0.9649823307991028,0.7705405354499817
feats10_snr10_N500000,4,torch_optimized,241.40121597982943,0.9075878423205631,0.9635167121887207,0.7689844369888306
feats10_snr10_N500000,5,torch_optimized,90.26053200103343,0.9026093473420193,0.9905290007591248,0.7904291749000549
feats10_snr10_N500000,6,torch_optimized,150.09113010019064,0.9068171063031886,0.9678024649620056,0.7727905511856079
feats10_snr10_N500000,7,torch_optimized,487.6826873086393,0.906311474880745,0.9722439646720886,0.7757375240325928
feats10_snr10_N500000,8,torch_optimized,240.99663730710745,0.9073141638046701,0.9659292101860046,0.7711033821105957
feats10_snr10_N500000,9,torch_optimized,251.182988923043,0.9069719973599999,0.9681515693664551,0.7727105617523193
feats10_snr3_N10000,0,torch_optimized,1.5337585043162107,0.7151670889305332,1.5522620677947998,1.2404873371124268
feats10_snr3_N10000,1,torch_optimized,1.6497738286852837,0.6739721667335528,1.6416791677474976,1.311427116394043
feats10_snr3_N10000,2,torch_optimized,1.5888892654329538,0.7069086215593436,1.5756992101669312,1.2545297145843506
feats10_snr3_N10000,3,torch_optimized,1.342461770400405,0.7078677254083141,1.5584005117416382,1.2444692850112915
feats10_snr3_N10000,4,torch_optimized,1.406107135117054,0.7122411772524293,1.5611824989318848,1.2406764030456543
feats10_snr3_N10000,5,torch_optimized,1.6513200122863054,0.7066244754751181,1.5761266946792603,1.2543060779571533
feats10_snr3_N10000,6,torch_optimized,1.77813826687634,0.6992298668003581,1.5930906534194946,1.2790136337280273
feats10_snr3_N10000,7,torch_optimized,1.5741950664669275,0.7111957908410357,1.5660523176193237,1.2455838918685913
feats10_snr3_N10000,8,torch_optimized,1.463579760864377,0.6942044420919966,1.595470905303955,1.2669092416763306
feats10_snr3_N10000,9,torch_optimized,1.593471884727478,0.7020519079825438,1.5805705785751343,1.2563899755477905
feats10_snr3_N100000,0,torch_optimized,20.986839598044753,0.742284975681915,1.8287845849990845,1.4554448127746582
feats10_snr3_N100000,1,torch_optimized,25.55531838349998,0.7321369860810183,1.8457183837890625,1.4741538763046265
feats10_snr3_N100000,2,torch_optimized,25.54237494803965,0.7406842063346126,1.8194643259048462,1.4502044916152954
feats10_snr3_N100000,3,torch_optimized,17.843519907444715,0.7379354339565425,1.8383426666259766,1.4671674966812134
feats10_snr3_N100000,4,torch_optimized,14.227644545957446,0.7367999579167217,1.8303089141845703,1.4608712196350098
feats10_snr3_N100000,5,torch_optimized,18.41880209185183,0.7357131167274913,1.8345950841903687,1.4640156030654907
feats10_snr3_N100000,6,torch_optimized,37.50759403407574,0.7389693491298694,1.824461817741394,1.4552886486053467
feats10_snr3_N100000,7,torch_optimized,19.604418946430087,0.7303989876805852,1.848976969718933,1.4734231233596802
feats10_snr3_N100000,8,torch_optimized,26.207281844690442,0.7402520232586906,1.8207459449768066,1.4516818523406982
feats10_snr3_N100000,9,torch_optimized,14.875731468200684,0.7362120954514841,1.8373817205429077,1.4649336338043213
feats10_snr3_N500000,0,torch_optimized,233.33506519719958,0.7457605480431458,1.0752750635147095,0.8577684164047241
feats10_snr3_N500000,1,torch_optimized,138.61483534425497,0.7349299773787814,1.097108244895935,0.8750265836715698
feats10_snr3_N500000,2,torch_optimized,104.78582951053977,0.7455914473234235,1.0732109546661377,0.855761706829071
feats10_snr3_N500000,3,torch_optimized,142.1157654747367,0.7451808854853319,1.0756887197494507,0.8583782315254211
feats10_snr3_N500000,4,torch_optimized,338.63431193865836,0.7473546156201911,1.0718470811843872,0.8545129299163818
feats10_snr3_N500000,5,torch_optimized,297.2255949359387,0.7422906915917565,1.081716775894165,0.8624396920204163
feats10_snr3_N500000,6,torch_optimized,169.3195691201836,0.7454671927998238,1.0757399797439575,0.8576319813728333
feats10_snr3_N500000,7,torch_optimized,242.01816511712968,0.7458048038980997,1.0756714344024658,0.8585617542266846
feats10_snr3_N500000,8,torch_optimized,168.3501405492425,0.7449222719571995,1.0753339529037476,0.8576411008834839
feats10_snr3_N500000,9,torch_optimized,310.8485606126487,0.7460911512070412,1.073506474494934,0.8559824228286743
feats20_snr10_N10000,0,torch_optimized,1.493010314181447,0.8634537231774346,1.8745875358581543,1.4847383499145508
feats20_snr10_N10000,1,torch_optimized,1.6138066183775663,0.8640598453943572,1.8757436275482178,1.4846374988555908
feats20_snr10_N10000,2,torch_optimized,1.8485757187008858,0.8662404597167257,1.8631031513214111,1.4770681858062744
feats20_snr10_N10000,3,torch_optimized,1.4365416206419468,0.8768625492555755,1.8001420497894287,1.424426555633545
feats20_snr10_N10000,4,torch_optimized,1.965762510895729,0.8601168643598983,1.8849133253097534,1.4860156774520874
feats20_snr10_N10000,5,torch_optimized,1.520384255796671,0.8787902463481077,1.7912795543670654,1.4207748174667358
feats20_snr10_N10000,6,torch_optimized,1.5120974853634834,0.8744286988770429,1.832876443862915,1.4500610828399658
feats20_snr10_N10000,7,torch_optimized,1.4561424106359482,0.8649818300571397,1.8675873279571533,1.4819916486740112
feats20_snr10_N10000,8,torch_optimized,1.2800473254173994,0.8722112690209215,1.837711215019226,1.4560296535491943
feats20_snr10_N10000,9,torch_optimized,2.097019661217928,0.8656363823519387,1.8534810543060303,1.4805105924606323
feats20_snr10_N100000,0,torch_optimized,35.850766310468316,0.894588148499483,1.4746555089950562,1.1702524423599243
feats20_snr10_N100000,1,torch_optimized,19.066082004457712,0.8910867698226133,1.4916019439697266,1.1888865232467651
feats20_snr10_N100000,2,torch_optimized,19.05197051540017,0.894868284744867,1.465070366859436,1.1667100191116333
