dataset,round,method,train_time,adj_r2,rmse,mae
feats10_snr10_N10000,0,torch_gpu_optimized,5.270533045753837,0.8671113006336151,0.8846081495285034,0.6990743279457092
feats10_snr10_N10000,1,torch_gpu_optimized,4.829741595312953,0.8573315474666221,0.9236971139907837,0.7297180891036987
feats10_snr10_N10000,2,torch_gpu_optimized,5.507488593459129,0.8429931835430577,0.9602622389793396,0.7584718465805054
feats10_snr10_N10000,3,torch_gpu_optimized,5.507566859945655,0.8540238474867209,0.9231817126274109,0.7336910963058472
feats10_snr10_N10000,4,torch_gpu_optimized,5.516144907101989,0.8609272188035015,0.8993541598320007,0.7082562446594238
feats10_snr10_N10000,5,torch_gpu_optimized,4.830690713599324,0.8551922973380085,0.9311894774436951,0.7339575886726379
feats10_snr10_N10000,6,torch_gpu_optimized,5.497727500274777,0.88027063772391,0.8509001731872559,0.6821612119674683
feats10_snr10_N10000,7,torch_gpu_optimized,4.156975729390979,0.8689329365190017,0.8734586238861084,0.6922842860221863
feats10_snr10_N10000,8,torch_gpu_optimized,6.838537590578198,0.8540819730894886,0.923790693283081,0.7316420674324036
feats10_snr10_N10000,9,torch_gpu_optimized,6.161450486630201,0.8339224032147275,0.9870283603668213,0.7681754231452942
feats10_snr10_N100000,0,torch_gpu_optimized,94.83832232840359,0.9052679661516345,1.077942132949829,0.8591715693473816
feats10_snr10_N100000,1,torch_gpu_optimized,68.35266479849815,0.9037275641641582,1.0886666774749756,0.8679525852203369
feats10_snr10_N100000,2,torch_gpu_optimized,68.40992363542318,0.9056367690226335,1.072889804840088,0.8570492267608643
feats10_snr10_N100000,3,torch_gpu_optimized,108.32714179158211,0.9036542484032335,1.086216926574707,0.8658320307731628
feats10_snr10_N100000,4,torch_gpu_optimized,95.21815269626677,0.9038324710623274,1.087199330329895,0.8661594390869141
feats10_snr10_N100000,5,torch_gpu_optimized,101.86612740345299,0.903921243499682,1.0862481594085693,0.8663638830184937
feats10_snr10_N100000,6,torch_gpu_optimized,48.31271208263934,0.903021239449553,1.0916444063186646,0.8704907894134521
feats10_snr10_N100000,7,torch_gpu_optimized,61.637010008096695,0.9019469593007527,1.0926622152328491,0.8704032897949219
feats10_snr10_N100000,8,torch_gpu_optimized,48.097611436620355,0.9028967274276833,1.0882561206817627,0.8682752251625061
feats10_snr10_N100000,9,torch_gpu_optimized,54.913601242005825,0.900976401434797,1.101732850074768,0.8793299198150635
feats10_snr10_N500000,0,torch_gpu_optimized,641.7999097090214,0.9064770653850027,0.9695437550544739,0.7736636996269226
feats10_snr10_N500000,1,torch_gpu_optimized,541.4488978981972,0.9070529224136551,0.9667556881904602,0.7714478373527527
feats10_snr10_N500000,2,torch_gpu_optimized,340.5139637570828,0.9039711647623031,0.9839508533477783,0.7850084900856018
feats10_snr10_N500000,3,torch_gpu_optimized,374.78574911504984,0.9067429707140853,0.9692631363868713,0.7735859751701355
feats10_snr10_N500000,4,torch_gpu_optimized,340.2404161989689,0.9044343250695883,0.9798185229301453,0.7816293239593506
feats10_snr10_N500000,5,torch_gpu_optimized,910.7969448063523,0.905935434129576,0.9734677672386169,0.776449978351593
feats10_snr10_N500000,6,torch_gpu_optimized,308.2634586431086,0.9052031048099176,0.9761480689048767,0.7793987393379211
