dataset,round,method,train_time,adj_r2,rmse,mae
feats10_snr10_N10000,0,torch_optimized,5.34577471204102,0.8794339476192632,0.8425960540771484,0.6687890887260437
feats10_snr10_N10000,1,torch_optimized,3.998092770576477,0.86953044635482,0.8833243250846863,0.698520302772522
feats10_snr10_N10000,2,torch_optimized,6.835116432979703,0.8720297711345243,0.8669320344924927,0.6933761239051819
feats10_snr10_N10000,3,torch_optimized,5.841621767729521,0.8698391181194143,0.8717390298843384,0.6915494799613953
feats10_snr10_N10000,4,torch_optimized,4.676820162683725,0.8745654442325081,0.8541187644004822,0.6761966943740845
feats10_snr10_N10000,5,torch_optimized,4.165367998182774,0.8895418834598517,0.8132818341255188,0.6491622924804688
feats10_snr10_N10000,6,torch_optimized,5.672153439372778,0.8906999464313027,0.8129961490631104,0.6455387473106384
feats10_snr10_N10000,7,torch_optimized,4.167671054601669,0.8854483022682376,0.8165754675865173,0.6481460928916931
feats10_snr10_N10000,8,torch_optimized,7.013676889240742,0.8742981832437672,0.857412576675415,0.6784027218818665
feats10_snr10_N10000,9,torch_optimized,4.679022608324885,0.8830043228121164,0.8284360766410828,0.6587232947349548
feats10_snr10_N100000,0,torch_optimized,184.66839357465506,0.904305335530748,1.0834051370620728,0.863516628742218
feats10_snr10_N100000,1,torch_optimized,88.33088552951813,0.9053915101462121,1.0792176723480225,0.8616017699241638
feats10_snr10_N100000,2,torch_optimized,161.2406455874443,0.903995070546637,1.0821824073791504,0.8645616173744202
feats10_snr10_N100000,3,torch_optimized,54.29063485376537,0.8944886355660598,1.1367106437683105,0.9063917398452759
feats10_snr10_N100000,4,torch_optimized,139.7388385310769,0.9058010320487638,1.0760141611099243,0.857905387878418
feats10_snr10_N100000,5,torch_optimized,171.11217690445483,0.9040617439901069,1.0854536294937134,0.8658640384674072
feats10_snr10_N100000,6,torch_optimized,161.43412439525127,0.9047287401047408,1.0819915533065796,0.8623542785644531
feats10_snr10_N100000,7,torch_optimized,69.9855994079262,0.9049302305779511,1.0759116411209106,0.8572154641151428
feats10_snr10_N100000,8,torch_optimized,62.320582469925284,0.9030752808305935,1.0872550010681152,0.8668019771575928
feats10_snr10_N100000,9,torch_optimized,168.28837518021464,0.9051769599665408,1.0781118869781494,0.8603847026824951
feats10_snr10_N500000,0,torch_optimized,333.3761384524405,0.904464225352572,0.9799215793609619,0.7819126844406128
feats10_snr10_N500000,1,torch_optimized,253.0328583251685,0.9046488703978579,0.9791784286499023,0.7811687588691711
feats10_snr10_N500000,2,torch_optimized,404.7854989133775,0.9048357989743782,0.979511022567749,0.7813839316368103
feats10_snr10_N500000,3,torch_optimized,425.50883337296546,0.9049975089460649,0.9782918691635132,0.7805782556533813
feats10_snr10_N500000,4,torch_optimized,323.91608744859695,0.9047654254532186,0.9781196117401123,0.7805618047714233
feats10_snr10_N500000,5,torch_optimized,783.3742457404733,0.9048150875117469,0.9792477488517761,0.7809550166130066
feats10_snr10_N500000,6,torch_optimized,273.50921035557985,0.9040832373365765,0.9818969368934631,0.7835569381713867
feats10_snr10_N500000,7,torch_optimized,693.2141718845814,0.9043712379115606,0.9822597503662109,0.7837923169136047
feats10_snr10_N500000,8,torch_optimized,353.979390475899,0.9050177611930189,0.9778220653533936,0.7805326581001282
feats10_snr10_N500000,9,torch_optimized,405.26896876469254,0.9059164201916577,0.9736287593841553,0.7772110104560852
feats10_snr3_N10000,0,torch_optimized,5.377974517643452,0.7079559830776193,1.5717885494232178,1.2565590143203735
feats10_snr3_N10000,1,torch_optimized,6.50668740645051,0.6780708032385463,1.6313273906707764,1.2926838397979736
feats10_snr3_N10000,2,torch_optimized,6.294823739677668,0.699711719583368,1.5949276685714722,1.2686197757720947
feats10_snr3_N10000,3,torch_optimized,4.708219340071082,0.6733609028967625,1.6478716135025024,1.30609929561615
feats10_snr3_N10000,4,torch_optimized,8.766987847164273,0.6762580530749079,1.6559181213378906,1.3144123554229736
