dataset,n_feats,snr,N,round,method,train_time,adj_r2,rmse,mae,best_params
feats5_snr3_N10000,5,3,10000,2,xgboost,0.16480550006963313,0.7282758277903097,2.2432513165449794,1.7767328475317679,
feats5_snr3_N10000,5,3,10000,3,xgboost,0.14596110000275075,0.7273591070800455,2.231578551838923,1.76852938565102,
feats5_snr3_N10000,5,3,10000,4,xgboost,0.1388619999634102,0.7184859349108992,2.283693711261603,1.810109734193432,
feats5_snr3_N10000,5,3,10000,5,xgboost,0.14685260003898293,0.710878249290297,2.275917115179567,1.8087431448201912,
feats5_snr3_N10000,5,3,10000,6,xgboost,0.15527820005081594,0.7234386406934229,2.257468458973774,1.7970161294738545,
feats5_snr3_N10000,5,3,10000,7,xgboost,0.15091189998202026,0.7280218215638671,2.260156469543166,1.7874480211409152,
feats5_snr3_N10000,5,3,10000,8,xgboost,0.1603455999866128,0.7198128275316407,2.2708726745752026,1.800155642718685,
feats5_snr3_N10000,5,3,10000,9,xgboost,0.1546054999344051,0.7226513517297783,2.2731092775565673,1.7995531328618126,
feats5_snr3_N500000,5,3,500000,0,xgboost,0.9733430999331176,0.7480960453708219,1.1457734206437384,0.9140988949523727,
feats5_snr3_N500000,5,3,500000,1,xgboost,0.9148848000913858,0.7490740442257523,1.1445526227054765,0.9134251463738092,
feats5_snr3_N500000,5,3,500000,2,xgboost,0.9509204999776557,0.7478317045613966,1.1436948751718907,0.912252916512501,
feats5_snr3_N500000,5,3,500000,3,xgboost,0.9632940998999402,0.7478743186603671,1.1446946537028913,0.9130329504538036,
feats5_snr3_N500000,5,3,500000,4,xgboost,0.9483990999870002,0.7475664411165555,1.1467600311765422,0.9148930577119301,
feats5_snr3_N500000,5,3,500000,5,xgboost,0.9229064000537619,0.7481760677271639,1.1461606831450724,0.9138574759213086,
feats5_snr3_N500000,5,3,500000,6,xgboost,0.9111952000530437,0.746838540044372,1.1459276794220026,0.9136915717620724,
feats5_snr3_N500000,5,3,500000,7,xgboost,0.9170916998991743,0.7472847557489602,1.1458214775255207,0.914367675916753,
feats5_snr3_N500000,5,3,500000,8,xgboost,0.9170348000479862,0.7469915354082994,1.1465318703231981,0.9143133596173548,
feats5_snr3_N500000,5,3,500000,9,xgboost,0.9079666000325233,0.7474779670115155,1.146556014358238,0.9148664139423284,
