dataset,n_feats,snr,N,round,method,train_time,adj_r2,rmse,mae,best_params
feats10_snr10_N100000,10,10,100000,0,MLP_random,26.583523500012234,0.9079834211649818,1.0623804055036308,0.846058833541997,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (32, 32), 'batch_size': 128, 'alpha': 0.001, 'activation': 'tanh'}"
feats10_snr10_N100000,10,10,100000,1,MLP_random,28.032237800071016,0.9069347215577954,1.0703795681179649,0.8533123008457187,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (64, 32), 'batch_size': 128, 'alpha': 0.001, 'activation': 'tanh'}"
feats10_snr10_N100000,10,10,100000,2,MLP_random,25.240157699910924,0.9067317038197996,1.0666470695524073,0.8517123333758511,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (32, 32), 'batch_size': 64, 'alpha': 0.001, 'activation': 'tanh'}"
feats10_snr10_N100000,10,10,100000,3,MLP_random,27.550753599964082,0.9069723299778376,1.0673487710162206,0.8512802370186141,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (64, 32), 'batch_size': 128, 'alpha': 0.0001, 'activation': 'tanh'}"
feats10_snr10_N100000,10,10,100000,4,MLP_random,32.867690599989146,0.907630536072261,1.065513944865208,0.8492433523478493,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (64, 32), 'batch_size': 128, 'alpha': 0.001, 'activation': 'tanh'}"
feats10_snr10_N100000,10,10,100000,5,MLP_random,31.980309100006707,0.9069634758199602,1.068912386441011,0.8529270788714968,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (32, 32), 'batch_size': 128, 'alpha': 0.001, 'activation': 'tanh'}"
feats10_snr10_N100000,10,10,100000,6,MLP_random,45.28352179995272,0.9068212071673188,1.070043508886328,0.8526561686351738,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (32, 32), 'batch_size': 128, 'alpha': 0.0001, 'activation': 'tanh'}"
feats10_snr10_N100000,10,10,100000,7,MLP_random,40.7869169000769,0.9071423647001537,1.0633205787723587,0.8472532786828431,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (32, 32), 'batch_size': 64, 'alpha': 0.0001, 'activation': 'tanh'}"
feats10_snr10_N100000,10,10,100000,8,MLP_random,34.74645730003249,0.906678674586622,1.0668530416753164,0.8510922263741229,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (32, 32), 'batch_size': 64, 'alpha': 0.0001, 'activation': 'tanh'}"
feats10_snr10_N100000,10,10,100000,9,MLP_random,29.73403340007644,0.9069462739893746,1.0680062740437772,0.8519793154472938,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (64, 32), 'batch_size': 128, 'alpha': 0.0001, 'activation': 'tanh'}"
feats10_snr10_N10000,10,10,10000,0,MLP_random,4.970897300052457,0.8996043462356491,0.768890295963948,0.6114208902499974,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (64, 32), 'batch_size': 128, 'alpha': 0.001, 'activation': 'tanh'}"
feats10_snr10_N10000,10,10,10000,1,MLP_random,3.6839118999196216,0.9029133780252799,0.7619830328698695,0.6072535396599303,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (128, 64), 'batch_size': 128, 'alpha': 0.0001, 'activation': 'relu'}"
feats10_snr10_N10000,10,10,10000,2,MLP_random,5.91663500003051,0.8945738109994409,0.786873317806452,0.6297759258694159,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (128, 64), 'batch_size': 64, 'alpha': 0.001, 'activation': 'tanh'}"
feats10_snr10_N10000,10,10,10000,3,MLP_random,4.334540099953301,0.8998935095391677,0.7644997985887161,0.6086374119606941,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (64, 32), 'batch_size': 128, 'alpha': 0.0001, 'activation': 'tanh'}"
feats10_snr10_N10000,10,10,10000,4,MLP_random,3.5692198999458924,0.8949198674064835,0.7817537561690687,0.6235350942260637,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (128, 64), 'batch_size': 128, 'alpha': 0.0001, 'activation': 'relu'}"
feats10_snr10_N10000,10,10,10000,5,MLP_random,4.659964499995112,0.8996162710427045,0.7753073662592497,0.6183127664955582,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (128, 64), 'batch_size': 128, 'alpha': 0.001, 'activation': 'relu'}"
feats10_snr10_N10000,10,10,10000,6,MLP_random,4.5395343999844044,0.9014973994045619,0.77179532300433,0.6154556324920217,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (64, 32), 'batch_size': 64, 'alpha': 0.0001, 'activation': 'tanh'}"
feats10_snr10_N10000,10,10,10000,7,MLP_random,4.154980599996634,0.8941218502833106,0.7850525485799372,0.626536467048457,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (128, 64), 'batch_size': 64, 'alpha': 0.001, 'activation': 'relu'}"
feats10_snr10_N10000,10,10,10000,8,MLP_random,4.438220200012438,0.8981121470791663,0.7719342150247225,0.6148402813108745,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (64, 32), 'batch_size': 128, 'alpha': 0.0001, 'activation': 'relu'}"
feats10_snr10_N10000,10,10,10000,9,MLP_random,3.7976886000251397,0.895893057385732,0.7814729454062609,0.6239619154397039,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (128, 64), 'batch_size': 128, 'alpha': 0.0001, 'activation': 'relu'}"
feats10_snr10_N500000,10,10,500000,0,MLP_random,215.4277517000446,0.9080889785491018,0.9611521349639759,0.7669265484938917,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (32, 32), 'batch_size': 128, 'alpha': 0.001, 'activation': 'tanh'}"
feats10_snr10_N500000,10,10,500000,1,MLP_random,202.7771167999599,0.9079190439043849,0.9622408655416808,0.7677149326983272,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (32, 32), 'batch_size': 64, 'alpha': 0.001, 'activation': 'relu'}"
feats10_snr10_N500000,10,10,500000,2,MLP_random,162.69608180003706,0.9079844351201797,0.9631705738541636,0.7681858451521544,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (32, 32), 'batch_size': 64, 'alpha': 0.001, 'activation': 'tanh'}"
feats10_snr10_N500000,10,10,500000,3,MLP_random,494.1214078000048,0.9083802216679949,0.9607171286652275,0.7671958279434327,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (32, 32), 'batch_size': 128, 'alpha': 0.001, 'activation': 'relu'}"
feats10_snr10_N500000,10,10,500000,4,MLP_random,315.44003749999683,0.9078370564750357,0.9622165914727041,0.7679518383346011,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (64, 32), 'batch_size': 128, 'alpha': 0.001, 'activation': 'tanh'}"
feats10_snr10_N500000,10,10,500000,5,MLP_random,267.588803099934,0.9083121414226599,0.9610908917449641,0.7666909756519733,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (32, 32), 'batch_size': 128, 'alpha': 0.001, 'activation': 'tanh'}"
feats10_snr10_N500000,10,10,500000,6,MLP_random,251.72813159995712,0.9081156826798745,0.9610352861751422,0.7671709443410085,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (32, 32), 'batch_size': 128, 'alpha': 0.0001, 'activation': 'tanh'}"
feats10_snr10_N500000,10,10,500000,7,MLP_random,238.1412761999527,0.90824044219316,0.9621831048431114,0.767743651504067,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (32, 32), 'batch_size': 64, 'alpha': 0.0001, 'activation': 'relu'}"
feats10_snr10_N500000,10,10,500000,8,MLP_random,464.0694722000044,0.9081148247575068,0.9617481878010757,0.7678435346614895,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (32, 32), 'batch_size': 64, 'alpha': 0.001, 'activation': 'relu'}"
feats10_snr10_N500000,10,10,500000,9,MLP_random,399.0442351999227,0.9079127782611038,0.9632437278328406,0.7687613228831822,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (64, 32), 'batch_size': 128, 'alpha': 0.0001, 'activation': 'tanh'}"
feats10_snr3_N100000,10,3,100000,0,MLP_random,29.31514890003018,0.7483235568764182,1.807232115434647,1.439920839733326,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (32, 32), 'batch_size': 128, 'alpha': 0.001, 'activation': 'tanh'}"
feats10_snr3_N100000,10,3,100000,1,MLP_random,36.018419899977744,0.7441825624032286,1.8037408276638334,1.4395984846445888,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (64, 32), 'batch_size': 128, 'alpha': 0.0001, 'activation': 'tanh'}"
feats10_snr3_N100000,10,3,100000,2,MLP_random,31.397460300009698,0.7457182193067733,1.8017174494098782,1.4392760885028064,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (32, 32), 'batch_size': 64, 'alpha': 0.001, 'activation': 'tanh'}"
feats10_snr3_N100000,10,3,100000,3,MLP_random,30.760859200032428,0.7468288414552304,1.8068805626060558,1.4428436379555862,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (64, 32), 'batch_size': 128, 'alpha': 0.0001, 'activation': 'tanh'}"
feats10_snr3_N100000,10,3,100000,4,MLP_random,35.171865599928424,0.7441917563909725,1.8044243972367153,1.4394461123103532,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (128, 64), 'batch_size': 128, 'alpha': 0.0001, 'activation': 'relu'}"
feats10_snr3_N100000,10,3,100000,5,MLP_random,33.39996759989299,0.7441255611110525,1.8051607603456885,1.4408824571086285,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (32, 32), 'batch_size': 128, 'alpha': 0.001, 'activation': 'tanh'}"
feats10_snr3_N100000,10,3,100000,6,MLP_random,29.07955420005601,0.7462169002738519,1.7989553245089085,1.4367814777299703,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (32, 32), 'batch_size': 128, 'alpha': 0.0001, 'activation': 'tanh'}"
feats10_snr3_N100000,10,3,100000,7,MLP_random,30.621259700041264,0.7424455968612718,1.807195822786564,1.4403900298064813,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (32, 32), 'batch_size': 64, 'alpha': 0.0001, 'activation': 'tanh'}"
feats10_snr3_N100000,10,3,100000,8,MLP_random,32.47448199999053,0.7459143198138424,1.8007912904509862,1.4343432971696335,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (32, 32), 'batch_size': 64, 'alpha': 0.0001, 'activation': 'tanh'}"
feats10_snr3_N100000,10,3,100000,9,MLP_random,31.547926799976267,0.7423795493925032,1.8157753684545248,1.4473157566102515,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (128, 64), 'batch_size': 128, 'alpha': 0.0001, 'activation': 'relu'}"
feats10_snr3_N10000,10,3,10000,0,MLP_random,3.944260200019926,0.7324397610560907,1.5044603408674924,1.1986982532362742,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (64, 32), 'batch_size': 128, 'alpha': 0.0001, 'activation': 'relu'}"
feats10_snr3_N10000,10,3,10000,1,MLP_random,4.207372599979863,0.720581443458248,1.5198073925748021,1.2084266289514858,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (128, 64), 'batch_size': 128, 'alpha': 0.0001, 'activation': 'relu'}"
feats10_snr3_N10000,10,3,10000,2,MLP_random,4.497389400028624,0.7323990382723853,1.505620895153385,1.2089458487621971,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (128, 64), 'batch_size': 64, 'alpha': 0.0001, 'activation': 'relu'}"
feats10_snr3_N10000,10,3,10000,3,MLP_random,3.735843100002967,0.7234335783924819,1.51631359466901,1.2110531918500163,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (64, 32, 16), 'batch_size': 128, 'alpha': 0.001, 'activation': 'relu'}"
feats10_snr3_N10000,10,3,10000,4,MLP_random,3.745244299992919,0.7325855857438666,1.5049836426190497,1.2002147369221121,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (128, 64), 'batch_size': 128, 'alpha': 0.0001, 'activation': 'relu'}"
feats10_snr3_N10000,10,3,10000,5,MLP_random,5.129771300009452,0.7345042430289525,1.499367101136007,1.1962509475369176,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (128, 64), 'batch_size': 128, 'alpha': 0.0001, 'activation': 'relu'}"
feats10_snr3_N10000,10,3,10000,6,MLP_random,4.676805000053719,0.727009204745173,1.5177391085805025,1.2180959478612219,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (64, 32), 'batch_size': 128, 'alpha': 0.001, 'activation': 'relu'}"
feats10_snr3_N10000,10,3,10000,7,MLP_random,4.1086709999945015,0.7257608394183163,1.5260516624741152,1.219434390700147,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (128, 64), 'batch_size': 128, 'alpha': 0.001, 'activation': 'relu'}"
feats10_snr3_N10000,10,3,10000,8,MLP_random,4.1504023999441415,0.7267817873928881,1.508092963811706,1.2015035817809687,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (64, 32), 'batch_size': 128, 'alpha': 0.0001, 'activation': 'relu'}"
feats10_snr3_N10000,10,3,10000,9,MLP_random,3.4449597999919206,0.7266918995286197,1.5138046248674235,1.2084512920176065,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (128, 64), 'batch_size': 128, 'alpha': 0.0001, 'activation': 'relu'}"
feats10_snr3_N500000,10,3,500000,0,MLP_random,208.75098659994546,0.7481152351634857,1.0702840924885877,0.8538295745081611,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (32, 32), 'batch_size': 128, 'alpha': 0.001, 'activation': 'tanh'}"
feats10_snr3_N500000,10,3,500000,1,MLP_random,237.33495140005834,0.7486776479687287,1.0682790370436201,0.8523258020644398,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (32, 32), 'batch_size': 128, 'alpha': 0.001, 'activation': 'relu'}"
feats10_snr3_N500000,10,3,500000,2,MLP_random,247.9993303999072,0.7471074652313423,1.0700086081250464,0.8531604072056368,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (32, 32), 'batch_size': 64, 'alpha': 0.001, 'activation': 'tanh'}"
feats10_snr3_N500000,10,3,500000,3,MLP_random,402.68850419996306,0.7484061348815745,1.0688595483619383,0.8523320685114839,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (32, 32), 'batch_size': 64, 'alpha': 0.001, 'activation': 'relu'}"
feats10_snr3_N500000,10,3,500000,4,MLP_random,451.6635390999727,0.7483392369902,1.0697563245527224,0.852982083317225,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (64, 32), 'batch_size': 128, 'alpha': 0.001, 'activation': 'tanh'}"
feats10_snr3_N500000,10,3,500000,5,MLP_random,192.63578050001524,0.7481589650970242,1.069330046633077,0.8529153201874797,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (32, 32), 'batch_size': 128, 'alpha': 0.001, 'activation': 'tanh'}"
feats10_snr3_N500000,10,3,500000,6,MLP_random,418.57371460006107,0.7487455167163592,1.0687899071876974,0.851850656435233,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (32, 32), 'batch_size': 128, 'alpha': 0.0001, 'activation': 'tanh'}"
feats10_snr3_N500000,10,3,500000,7,MLP_random,192.48524860001635,0.7482266681403222,1.0705349425954365,0.8542628477962295,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (32, 32), 'batch_size': 64, 'alpha': 0.0001, 'activation': 'tanh'}"
feats10_snr3_N500000,10,3,500000,8,MLP_random,297.2202171999961,0.7453248773027059,1.0744850554351284,0.8571531627484356,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (32, 32), 'batch_size': 64, 'alpha': 0.0001, 'activation': 'tanh'}"
feats10_snr3_N500000,10,3,500000,9,MLP_random,344.27942800009623,0.747464509417775,1.0705993294900629,0.853755121711889,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (64, 32), 'batch_size': 128, 'alpha': 0.0001, 'activation': 'relu'}"
feats20_snr10_N100000,20,10,100000,0,MLP_random,23.669671699986793,0.9037912480273673,1.40881219542642,1.122539246820169,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (32, 32), 'batch_size': 128, 'alpha': 0.001, 'activation': 'tanh'}"
feats20_snr10_N100000,20,10,100000,1,MLP_random,26.291701899957843,0.9024088422717294,1.4119452225074223,1.1270419855764287,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (64, 32), 'batch_size': 128, 'alpha': 0.001, 'activation': 'tanh'}"
feats20_snr10_N100000,20,10,100000,2,MLP_random,25.357353499974124,0.9025485526385902,1.4105410752665752,1.1254109529415126,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (32, 32), 'batch_size': 64, 'alpha': 0.001, 'activation': 'tanh'}"
feats20_snr10_N100000,20,10,100000,3,MLP_random,23.172574800089933,0.9029459637933093,1.4145877162315277,1.1278782818525421,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (64, 32), 'batch_size': 128, 'alpha': 0.0001, 'activation': 'tanh'}"
feats20_snr10_N100000,20,10,100000,4,MLP_random,25.60989909991622,0.9007491817865918,1.4215875449184567,1.1336728621720593,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (64, 32), 'batch_size': 128, 'alpha': 0.001, 'activation': 'tanh'}"
feats20_snr10_N100000,20,10,100000,5,MLP_random,28.631614400073886,0.9034118997414828,1.406552480925242,1.1219140219282404,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (32, 32), 'batch_size': 128, 'alpha': 0.001, 'activation': 'tanh'}"
feats20_snr10_N100000,20,10,100000,6,MLP_random,25.669770500040613,0.9029560005959602,1.4093697003353542,1.125271409969147,"{'learning_rate_init': 0.001, 'hidden_layer_sizes': (32, 32), 'batch_size': 128, 'alpha': 0.0001, 'activation': 'tanh'}"
