dataset,n_feats,snr,N,round,method,train_time,adj_r2,rmse,mae,best_params
feats20_snr3_N10000,20,3,10000,6,MLP_halving,9.361870100023225,0.7056340916326566,2.853931922663695,2.26993061215872,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001}"
feats20_snr3_N10000,20,3,10000,7,MLP_halving,8.539549199980684,0.7208432869553816,2.843308750885632,2.263956805334878,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001}"
feats20_snr3_N10000,20,3,10000,8,MLP_halving,8.157578299986199,0.7228824324988069,2.798371221036654,2.2287772406772866,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001}"
feats20_snr3_N10000,20,3,10000,9,MLP_halving,7.933383700088598,0.7304557140139165,2.760182234111412,2.2036765969620906,"{'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001}"
feats20_snr3_N500000,20,3,500000,0,MLP_halving,157.24839810002595,0.7447466789689803,2.3384833991991885,1.8653524245908517,"{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (32, 32), 'learning_rate_init': 0.001}"
feats20_snr3_N500000,20,3,500000,1,MLP_halving,190.74190769996494,0.7459132024988542,2.33459591619296,1.8636871729815243,"{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (64, 32), 'learning_rate_init': 0.001}"
feats20_snr3_N500000,20,3,500000,2,MLP_halving,258.4168442999944,0.7427147185486289,2.349605363416766,1.8740237889702955,"{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001}"
feats20_snr3_N500000,20,3,500000,3,MLP_halving,225.21303699992131,0.7441829719449126,2.3431816685202262,1.8692283499168112,"{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001}"
feats20_snr3_N500000,20,3,500000,4,MLP_halving,169.57345749996603,0.7451165090614631,2.340586449747398,1.8670951882530404,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (64, 32), 'learning_rate_init': 0.001}"
feats20_snr3_N500000,20,3,500000,5,MLP_halving,164.50569550006185,0.7456779128430915,2.335752647977343,1.863434249111752,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (32, 32), 'learning_rate_init': 0.001}"
feats20_snr3_N500000,20,3,500000,6,MLP_halving,151.89224379998632,0.74472205980487,2.341811961597694,1.868408521646405,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (64, 32), 'learning_rate_init': 0.001}"
feats20_snr3_N500000,20,3,500000,7,MLP_halving,311.9781730999239,0.7446069844258962,2.342413604649301,1.8701948367416676,"{'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001}"
feats20_snr3_N500000,20,3,500000,8,MLP_halving,222.21817180002108,0.7444387310375796,2.3428760422512065,1.8701777617575652,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001}"
feats20_snr3_N500000,20,3,500000,9,MLP_halving,194.6539097999921,0.7447400587356079,2.3424101843635676,1.8682636115872138,"{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001}"
feats5_snr10_N100000,5,10,100000,0,MLP_halving,40.362758700037375,0.9083172709305477,0.9513157025224607,0.7593858334380921,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (64, 32), 'learning_rate_init': 0.001}"
feats5_snr10_N100000,5,10,100000,1,MLP_halving,47.73286059999373,0.9079647537124939,0.9578096168951689,0.763578625523033,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (64, 32), 'learning_rate_init': 0.001}"
feats5_snr10_N100000,5,10,100000,2,MLP_halving,44.67966449994128,0.9086661184651822,0.9512351772836991,0.758394969559743,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (64, 32), 'learning_rate_init': 0.001}"
feats5_snr10_N100000,5,10,100000,3,MLP_halving,56.04681880003773,0.9081400955193116,0.9542438482293942,0.7630053755736071,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (32, 32), 'learning_rate_init': 0.001}"
feats5_snr10_N100000,5,10,100000,4,MLP_halving,61.65658079995774,0.9076272066141761,0.9539958651608926,0.761203386967763,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001}"
feats5_snr10_N100000,5,10,100000,5,MLP_halving,48.05595249996986,0.9081031438207091,0.9541925193077456,0.7619074257868799,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'hidden_layer_sizes': (64, 32, 16), 'learning_rate_init': 0.001}"
feats5_snr10_N100000,5,10,100000,6,MLP_halving,43.79099919996224,0.9094629485848265,0.9477186405102338,0.756146819012973,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (32, 32), 'learning_rate_init': 0.001}"
feats5_snr10_N100000,5,10,100000,7,MLP_halving,52.80618479999248,0.9095276117799773,0.9467736703761555,0.7569212825249124,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (64, 32, 16), 'learning_rate_init': 0.001}"
feats5_snr10_N100000,5,10,100000,8,MLP_halving,37.27215089998208,0.9095173841387165,0.9497819010957536,0.757660485133123,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (32, 32), 'learning_rate_init': 0.001}"
feats5_snr10_N100000,5,10,100000,9,MLP_halving,36.74103099992499,0.9083291984776506,0.9499180384787719,0.7585086045438028,"{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (64, 32), 'learning_rate_init': 0.001}"
feats5_snr10_N10000,5,10,10000,0,MLP_halving,7.987368900096044,0.9031065507416277,0.7710743040275485,0.6122663857519286,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001}"
feats5_snr10_N10000,5,10,10000,1,MLP_halving,10.37266690004617,0.9054563647270215,0.7707287692695864,0.6144252832793589,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001}"
feats5_snr10_N10000,5,10,10000,2,MLP_halving,8.003798900055699,0.9037582267611662,0.7736289448485688,0.6149208699526464,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001}"
feats5_snr10_N10000,5,10,10000,3,MLP_halving,6.1775064000394195,0.9078875417061019,0.7591287508816417,0.6018136984500785,"{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001}"
feats5_snr10_N10000,5,10,10000,4,MLP_halving,9.169876500032842,0.9043072466901182,0.7652990149061926,0.607825031254783,"{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001}"
feats5_snr10_N10000,5,10,10000,5,MLP_halving,8.21099310007412,0.9020587976711889,0.7797800236739514,0.6217982541560685,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001}"
feats5_snr10_N10000,5,10,10000,6,MLP_halving,7.9314079999458045,0.9087297540618633,0.7613575107741849,0.607050879832556,"{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (64, 32), 'learning_rate_init': 0.001}"
feats5_snr10_N10000,5,10,10000,7,MLP_halving,6.406736599979922,0.9078572368233584,0.7573498086550733,0.6015979806077912,"{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (64, 32), 'learning_rate_init': 0.001}"
feats5_snr10_N10000,5,10,10000,8,MLP_halving,11.039195099961944,0.9055275446042617,0.768524488997665,0.6119244754934348,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001}"
feats5_snr10_N10000,5,10,10000,9,MLP_halving,8.232755800010636,0.9040489865375473,0.7785294399680618,0.6183759761544034,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001}"
feats5_snr10_N500000,5,10,500000,0,MLP_halving,211.33514490001835,0.9089655121323169,0.9470416748263606,0.7552747302574001,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 64, 'hidden_layer_sizes': (32, 32), 'learning_rate_init': 0.001}"
feats5_snr10_N500000,5,10,500000,1,MLP_halving,173.80570389993954,0.9084433004839002,0.9471611564611163,0.75592129829931,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (32, 32), 'learning_rate_init': 0.001}"
feats5_snr10_N500000,5,10,500000,2,MLP_halving,175.0518087000819,0.9089641732529693,0.9466562551455596,0.75565811699822,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (32, 32), 'learning_rate_init': 0.001}"
feats5_snr10_N500000,5,10,500000,3,MLP_halving,159.0583805000642,0.9092647617033875,0.9463357608354591,0.7546476012118816,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (32, 32), 'learning_rate_init': 0.001}"
feats5_snr10_N500000,5,10,500000,4,MLP_halving,153.1763916000491,0.9093887599608761,0.9448073550970181,0.7537610894960084,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (32, 32), 'learning_rate_init': 0.001}"
feats5_snr10_N500000,5,10,500000,5,MLP_halving,124.20636019995436,0.9091528447699097,0.9458517422961571,0.7549085530250694,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (32, 32), 'learning_rate_init': 0.001}"
feats5_snr10_N500000,5,10,500000,6,MLP_halving,137.42056450003292,0.9082709499839227,0.9489779431888195,0.756468116170834,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (32, 32), 'learning_rate_init': 0.001}"
feats5_snr10_N500000,5,10,500000,7,MLP_halving,116.73186539998278,0.9085726558424084,0.9475102230701633,0.7560448123570638,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (32, 32), 'learning_rate_init': 0.001}"
feats5_snr10_N500000,5,10,500000,8,MLP_halving,121.97628439997789,0.9086165530269149,0.9476319389342485,0.7556972947627166,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (32, 32), 'learning_rate_init': 0.001}"
feats5_snr10_N500000,5,10,500000,9,MLP_halving,140.20343300001696,0.9089105907470649,0.9474554312849843,0.7559798886645873,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (32, 32), 'learning_rate_init': 0.001}"
feats5_snr3_N100000,5,3,100000,0,MLP_halving,29.867662300006486,0.7495804645875301,1.6715425077006243,1.3313679392229951,"{'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (64, 32), 'learning_rate_init': 0.001}"
feats5_snr3_N100000,5,3,100000,1,MLP_halving,32.127524200011976,0.7500507087376513,1.6650379271483056,1.3263295979567198,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (64, 32), 'learning_rate_init': 0.001}"
feats5_snr3_N100000,5,3,100000,2,MLP_halving,29.482538899988867,0.7466854315028674,1.6736247889826334,1.332215266377494,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (64, 32), 'learning_rate_init': 0.001}"
feats5_snr3_N100000,5,3,100000,3,MLP_halving,25.919258299982175,0.7465651518256929,1.6766537211098136,1.3373407468762033,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'hidden_layer_sizes': (64, 32), 'learning_rate_init': 0.001}"
feats5_snr3_N100000,5,3,100000,4,MLP_halving,25.204738500062376,0.7462106861116548,1.671929026575936,1.3333036673371657,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (32, 32), 'learning_rate_init': 0.001}"
feats5_snr3_N100000,5,3,100000,5,MLP_halving,30.55694769998081,0.7492796373969033,1.6695182752822517,1.3320771486159038,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (64, 32), 'learning_rate_init': 0.001}"
feats5_snr3_N100000,5,3,100000,6,MLP_halving,28.57434980000835,0.7454471780244537,1.6757296392035104,1.3337910139300697,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'hidden_layer_sizes': (64, 32), 'learning_rate_init': 0.001}"
feats5_snr3_N100000,5,3,100000,7,MLP_halving,29.1228919000132,0.7448467808841754,1.6777996866317657,1.3381207408293279,"{'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (64, 32), 'learning_rate_init': 0.001}"
feats5_snr3_N100000,5,3,100000,8,MLP_halving,51.30421510001179,0.7476650832467672,1.6677839097905622,1.3257907406853728,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001}"
feats5_snr3_N100000,5,3,100000,9,MLP_halving,34.33484510006383,0.7464693506793675,1.6709037827863347,1.3300930821411858,"{'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (64, 32), 'learning_rate_init': 0.001}"
feats5_snr3_N10000,5,3,10000,0,MLP_halving,6.731132399989292,0.748353078454514,2.144865141006738,1.699590282048165,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001}"
feats5_snr3_N10000,5,3,10000,1,MLP_halving,6.133126599946991,0.7472286850970639,2.164970407890009,1.7218307261808448,"{'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (64, 32), 'learning_rate_init': 0.001}"
feats5_snr3_N10000,5,3,10000,2,MLP_halving,4.26032900006976,0.7480311615464214,2.160166422207185,1.7085315854503387,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (64, 32), 'learning_rate_init': 0.001}"
feats5_snr3_N10000,5,3,10000,3,MLP_halving,8.183141199988313,0.7425109194912836,2.1686830700707955,1.7202172005629752,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001}"
feats5_snr3_N10000,5,3,10000,4,MLP_halving,5.510052799945697,0.742348647288923,2.184761431272775,1.735192452138089,"{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001}"
feats5_snr3_N10000,5,3,10000,5,MLP_halving,4.543729399912991,0.7324442264425535,2.189390467172726,1.7311192009906051,"{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (64, 32), 'learning_rate_init': 0.001}"
feats5_snr3_N10000,5,3,10000,6,MLP_halving,4.166557199903764,0.7451957890452476,2.16685195931165,1.7280164520656045,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (64, 32), 'learning_rate_init': 0.001}"
feats5_snr3_N10000,5,3,10000,7,MLP_halving,5.1727985999314114,0.7477701198242663,2.176555484312533,1.7206399226724693,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001}"
feats5_snr3_N10000,5,3,10000,8,MLP_halving,5.544056599959731,0.7376678646989956,2.1973255587379974,1.7410502229756069,"{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.001}"
feats5_snr3_N10000,5,3,10000,9,MLP_halving,6.207547100028023,0.7446157119513621,2.1812446299415402,1.7259872783904437,"{'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (64, 32), 'learning_rate_init': 0.001}"
feats5_snr3_N500000,5,3,500000,0,MLP_halving,126.77028330008034,0.7497077077476784,1.1421022535810748,0.911183478449384,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (32, 32), 'learning_rate_init': 0.001}"
feats5_snr3_N500000,5,3,500000,1,MLP_halving,119.88344700005837,0.7506652405940846,1.1409178764163481,0.9105641921922508,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (32, 32), 'learning_rate_init': 0.001}"
feats5_snr3_N500000,5,3,500000,2,MLP_halving,191.0085962000303,0.749575659148314,1.1397332106116111,0.9092933443113996,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (32, 32), 'learning_rate_init': 0.001}"
feats5_snr3_N500000,5,3,500000,3,MLP_halving,127.50762620009482,0.7497575192279091,1.140411611048867,0.909890883759261,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (32, 32), 'learning_rate_init': 0.001}"
feats5_snr3_N500000,5,3,500000,4,MLP_halving,121.15321130002849,0.749270213449585,1.142883514193838,0.912041313367814,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (32, 32), 'learning_rate_init': 0.001}"
feats5_snr3_N500000,5,3,500000,5,MLP_halving,122.00421819998883,0.7499301228009473,1.142161972516101,0.9108493223740827,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (32, 32), 'learning_rate_init': 0.001}"
feats5_snr3_N500000,5,3,500000,6,MLP_halving,140.32816629996523,0.7484621399255608,1.14224718105799,0.9108714297254376,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (32, 32), 'learning_rate_init': 0.001}"
feats5_snr3_N500000,5,3,500000,7,MLP_halving,151.81835489999503,0.7490508816259651,1.1418106133942074,0.9112377391888768,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 128, 'hidden_layer_sizes': (32, 32), 'learning_rate_init': 0.001}"
feats5_snr3_N500000,5,3,500000,8,MLP_halving,131.66750219999813,0.748545192277964,1.1430061776246467,0.9117971071456803,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (32, 32), 'learning_rate_init': 0.001}"
feats5_snr3_N500000,5,3,500000,9,MLP_halving,101.74912669998594,0.7494025081966078,1.1421785455676965,0.9113788788415202,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 128, 'hidden_layer_sizes': (32, 32), 'learning_rate_init': 0.001}"
