dataset,round,method,train_time,adj_r2,rmse,mae
feats10_snr10_N10000,0,torch_gpu_optimized,2.872187400236726,0.8692264752135441,0.8775398135185242,0.6957984566688538
feats10_snr10_N10000,1,torch_gpu_optimized,3.0996050238609314,0.8384519364986033,0.9829161763191223,0.7775537371635437
feats10_snr10_N10000,2,torch_gpu_optimized,2.721500189974904,0.8255142980240167,1.0123029947280884,0.8035198450088501
feats10_snr10_N10000,3,torch_gpu_optimized,2.7292461525648832,0.8683927357892831,0.8765691518783569,0.700381338596344
feats10_snr10_N10000,4,torch_gpu_optimized,2.7257016878575087,0.8613769067088706,0.8978989720344543,0.7149257063865662
feats10_snr10_N10000,5,torch_gpu_optimized,3.0990668889135122,0.8243182144237503,1.0256651639938354,0.8083627223968506
feats10_snr10_N10000,6,torch_gpu_optimized,2.717072991654277,0.8754702291496488,0.8677905201911926,0.6867519617080688
feats10_snr10_N10000,7,torch_gpu_optimized,2.3430402874946594,0.8740418208674913,0.8562660813331604,0.6789746284484863
feats10_snr10_N10000,8,torch_gpu_optimized,3.1092475038021803,0.854634173132722,0.9220409989356995,0.726768970489502
feats10_snr10_N10000,9,torch_gpu_optimized,3.1030134242028,0.8566735314715046,0.9169323444366455,0.7280725836753845
feats10_snr10_N100000,0,torch_gpu_optimized,45.83687296882272,0.9053843495982553,1.0772796869277954,0.8585878014564514
feats10_snr10_N100000,1,torch_gpu_optimized,49.56296213530004,0.9034205434302299,1.090401291847229,0.8695175647735596
feats10_snr10_N100000,2,torch_gpu_optimized,27.080028576776385,0.9039082669061091,1.0826716423034668,0.8647645115852356
feats10_snr10_N100000,3,torch_gpu_optimized,27.065609123557806,0.8988269357310282,1.1130963563919067,0.8869452476501465
feats10_snr10_N100000,4,torch_gpu_optimized,38.28533839061856,0.9052045025716386,1.0794159173965454,0.8595153093338013
feats10_snr10_N100000,5,torch_gpu_optimized,38.16757455468178,0.9040422979748964,1.0855636596679688,0.8659018874168396
feats10_snr10_N100000,6,torch_gpu_optimized,41.81669290922582,0.9048341082539096,1.0813930034637451,0.8625515699386597
feats10_snr10_N100000,7,torch_gpu_optimized,49.128631833940744,0.903924032623778,1.0815904140472412,0.8621444702148438
feats10_snr10_N100000,8,torch_gpu_optimized,30.429972959682345,0.898402450137454,1.1131553649902344,0.8884850740432739
feats10_snr10_N100000,9,torch_gpu_optimized,56.353928063064814,0.9022772930118684,1.094472050666809,0.873688817024231
feats10_snr10_N500000,0,torch_gpu_optimized,188.7932548057288,0.9052176883840788,0.9760499000549316,0.7785754203796387
feats10_snr10_N500000,1,torch_gpu_optimized,188.02300227247179,0.9054517720457289,0.9750470519065857,0.7781550288200378
feats10_snr10_N500000,2,torch_gpu_optimized,555.9073214866221,0.907177367491905,0.9673852920532227,0.77183598279953
feats10_snr10_N500000,3,torch_gpu_optimized,409.8249128591269,0.9078937298878289,0.9632643461227417,0.7688939571380615
feats10_snr10_N500000,4,torch_gpu_optimized,261.98165632784367,0.9073793174683983,0.9646031260490417,0.7698318958282471
feats10_snr10_N500000,5,torch_gpu_optimized,133.20890897139907,0.9024589311847591,0.9912936687469482,0.7909790873527527
feats10_snr10_N500000,6,torch_gpu_optimized,317.5768016744405,0.9070980171006559,0.9663425087928772,0.771500825881958
feats10_snr10_N500000,7,torch_gpu_optimized,224.71009094268084,0.9063691153349533,0.9719448685646057,0.7754909992218018
feats10_snr10_N500000,8,torch_gpu_optimized,299.1375407278538,0.9074235765479216,0.9653590321540833,0.7706935405731201
feats10_snr10_N500000,9,torch_gpu_optimized,318.14931752718985,0.9067361397681014,0.9693781733512878,0.7737379670143127
feats10_snr3_N10000,0,torch_gpu_optimized,2.6789964362978935,0.6559326858746006,1.7060496807098389,1.3618367910385132
feats10_snr3_N10000,1,torch_gpu_optimized,2.310007084161043,0.616355429160987,1.7808423042297363,1.421296238899231
feats10_snr3_N10000,2,torch_gpu_optimized,2.6822831351310015,0.6350144970348731,1.7583673000335693,1.3981614112854004
feats10_snr3_N10000,3,torch_gpu_optimized,2.6825599260628223,0.6254940137794841,1.764487862586975,1.3932384252548218
feats10_snr3_N10000,4,torch_gpu_optimized,2.6870131753385067,0.617515854498383,1.7998905181884766,1.4242215156555176
feats10_snr3_N10000,5,torch_gpu_optimized,2.315274516120553,0.6671967911026637,1.6786993741989136,1.3316259384155273
feats10_snr3_N10000,6,torch_gpu_optimized,2.687715981155634,0.6248789309343594,1.779134750366211,1.4247013330459595
feats10_snr3_N10000,7,torch_gpu_optimized,2.3118579629808664,0.6585753003684193,1.7027541399002075,1.3555999994277954
feats10_snr3_N10000,8,torch_gpu_optimized,2.6903836242854595,0.6585812582354951,1.6858423948287964,1.3276526927947998
feats10_snr3_N10000,9,torch_gpu_optimized,2.3254438936710358,0.672740531312289,1.6564933061599731,1.3166695833206177
feats10_snr3_N100000,0,torch_gpu_optimized,33.97800796106458,0.7415536223233339,1.831377625465393,1.4573546648025513
feats10_snr3_N100000,1,torch_gpu_optimized,22.910122890025377,0.7249093315680288,1.8704538345336914,1.4954537153244019
feats10_snr3_N100000,2,torch_gpu_optimized,30.37903943657875,0.7377881145276283,1.8295961618423462,1.4581938982009888
feats10_snr3_N100000,3,torch_gpu_optimized,34.04052555002272,0.7358941264493634,1.8454886674880981,1.4728127717971802
feats10_snr3_N100000,4,torch_gpu_optimized,26.65388192795217,0.737097897256138,1.829272747039795,1.4596920013427734
feats10_snr3_N100000,5,torch_gpu_optimized,30.3580319955945,0.7337486462624248,1.8414008617401123,1.469044804573059
feats10_snr3_N100000,6,torch_gpu_optimized,45.17996705137193,0.7359832628156222,1.8348675966262817,1.4647141695022583
feats10_snr3_N100000,7,torch_gpu_optimized,52.540126936510205,0.7208500982445789,1.8814361095428467,1.4986176490783691
feats10_snr3_N100000,8,torch_gpu_optimized,34.00965456105769,0.7373819457514936,1.8307775259017944,1.4592372179031372
feats10_snr3_N100000,9,torch_gpu_optimized,33.99754422158003,0.7327896402730247,1.8492627143859863,1.4720823764801025
feats10_snr3_N500000,0,torch_gpu_optimized,299.0978191886097,0.7453782389598036,1.0760833024978638,0.8584278225898743
feats10_snr3_N500000,1,torch_gpu_optimized,336.14627058431506,0.7322289027989948,1.102683663368225,0.8794773817062378
feats10_snr3_N500000,2,torch_gpu_optimized,427.6726953331381,0.7456870265210747,1.0730093717575073,0.8555808663368225
feats10_snr3_N500000,3,torch_gpu_optimized,317.402048971504,0.7449466561461713,1.0761829614639282,0.8587906360626221
feats10_snr3_N500000,4,torch_gpu_optimized,225.6869457680732,0.7466393092333258,1.073363184928894,0.8557884097099304
feats10_snr3_N500000,5,torch_gpu_optimized,169.82227779179811,0.7413888783575806,1.0836079120635986,0.8639748096466064
feats10_snr3_N500000,6,torch_gpu_optimized,188.67820904031396,0.7455948121637042,1.075470209121704,0.8574457168579102
feats10_snr3_N500000,7,torch_gpu_optimized,206.59461545944214,0.745126378108047,1.0771058797836304,0.8598676919937134
feats10_snr3_N500000,8,torch_gpu_optimized,409.9389239922166,0.7449364779491876,1.0753040313720703,0.8579303622245789
feats10_snr3_N500000,9,torch_gpu_optimized,501.34680727496743,0.745579245463514,1.0745879411697388,0.856870174407959
